time,PRT_1,PRT_2,PRT_3,PRT_4,Event_A,MOL_A,Event_B,MOL_B
2020-04-28 05:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 06:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 07:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 08:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 09:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 10:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 11:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 12:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 13:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 14:00:00,0,0,3,3,CHECK_4,0.0,CHECK_3,0.0
2020-04-28 15:00:00,0,0,3,3,PROCESS,5.526283951319657,PROCESS,0.9953252180706813
2020-04-28 16:00:00,0,0,3,3,PROCESS,5.526294569039883,PROCESS,0.9953386157196095
2020-04-28 17:00:00,0,0,3,3,PROCESS,5.526305188706484,PROCESS,0.9953520133746823
2020-04-28 18:00:00,0,0,3,3,PROCESS,5.526315810319454,PROCESS,0.9953654110358243
2020-04-28 19:00:00,0,0,3,3,PROCESS,5.526326433878784,PROCESS,0.9953788087029531
2020-04-28 20:00:00,0,0,3,3,PROCESS,5.526337059384467,PROCESS,0.9953922063759933
2020-04-28 21:00:00,0,0,3,3,PROCESS,5.526347686836496,PROCESS,0.9954056040548599
2020-04-28 22:00:00,0,0,3,3,PROCESS,5.52635831623486,PROCESS,0.9954190017394783
2020-04-28 23:00:00,0,0,2,5,PROCESS,5.526368947579554,PROCESS,0.9954323994297654
2020-04-29 00:00:00,0,0,2,5,PROCESS,5.201863015856582,PROCESS,3.0086453144442626
2020-04-29 01:00:00,0,0,2,5,PROCESS,5.201878363805592,PROCESS,3.008690629736041
2020-04-29 02:00:00,0,0,2,5,PROCESS,5.201893713765532,PROCESS,3.0087359413204937
2020-04-29 03:00:00,0,0,2,5,PROCESS,5.201909065736301,PROCESS,3.008781249197365
2020-04-29 04:00:00,0,0,2,5,PROCESS,5.201924419717798,PROCESS,3.0088265533663856
2020-04-29 05:00:00,0,0,2,5,PROCESS,5.201939775709912,PROCESS,3.008871853827291
2020-04-29 06:00:00,0,0,2,5,PROCESS,5.201955133712541,PROCESS,3.008917150579829
2020-04-29 07:00:00,0,0,2,5,PROCESS,5.201970493725579,PROCESS,3.008962443623721
2020-04-29 08:00:00,0,0,2,5,PROCESS,5.201985855748924,PROCESS,3.0090077329587226
2020-04-29 09:00:00,0,0,2,5,PROCESS,5.202001219782465,PROCESS,3.009053018584559
2020-04-29 10:00:00,0,0,2,5,PROCESS,5.202016585826103,PROCESS,3.009098300500972
2020-04-29 11:00:00,0,0,2,5,PROCESS,5.202031953879728,PROCESS,3.0091435787077025
2020-04-29 12:00:00,0,0,2,5,PROCESS,5.202047323943237,PROCESS,3.0091888532044835
2020-04-29 13:00:00,0,0,2,5,PROCESS,5.202062696016524,PROCESS,3.00923412399105
2020-04-29 14:00:00,0,0,2,5,PROCESS,5.202078070099486,PROCESS,3.0092793910671447
2020-04-29 15:00:00,0,0,2,5,PROCESS,5.2020934461920145,PROCESS,3.0093246544325027
2020-04-29 16:00:00,0,0,2,5,PROCESS,5.202108824294007,PROCESS,3.009369914086859
2020-04-29 17:00:00,0,0,2,5,PROCESS,5.202124204405357,PROCESS,3.009415170029957
2020-04-29 18:00:00,0,0,2,5,PROCESS,5.202139586525958,PROCESS,3.009460422261534
2020-04-29 19:00:00,0,0,2,5,PROCESS,5.202154970655706,PROCESS,3.009505670781321
2020-04-29 20:00:00,0,0,2,5,PROCESS,5.202170356794493,PROCESS,3.0095509155890596
2020-04-29 21:00:00,0,0,2,5,PROCESS,5.202185744942216,PROCESS,3.009596156684486
2020-04-29 22:00:00,0,0,2,5,PROCESS,5.20220113509877,PROCESS,3.0096413940673417
2020-04-29 23:00:00,0,0,1,4,PROCESS,5.202216527264048,PROCESS,3.0096866277373606
2020-04-30 00:00:00,0,0,1,4,PROCESS,2.951313750069544,PROCESS,2.1677431342168276
2020-04-30 01:00:00,0,0,1,4,PROCESS,2.951355306318422,PROCESS,2.167667602607271
2020-04-30 02:00:00,0,0,1,4,PROCESS,2.9513968662724923,PROCESS,2.1675920720456383
2020-04-30 03:00:00,0,0,1,4,PROCESS,2.9514384299319523,PROCESS,2.167516542532138
2020-04-30 04:00:00,0,0,1,4,PROCESS,2.951479997296993,PROCESS,2.1674410140669864
2020-04-30 05:00:00,0,0,1,4,PROCESS,2.9515215683678018,PROCESS,2.167365486650403
2020-04-30 06:00:00,0,0,1,4,PROCESS,2.951563143144576,PROCESS,2.1672899602825964
2020-04-30 07:00:00,0,0,1,4,PROCESS,2.951604721627501,PROCESS,2.1672144349637783
2020-04-30 08:00:00,0,0,1,4,PROCESS,2.951646303816778,PROCESS,2.1671389106941708
2020-04-30 09:00:00,0,0,1,4,PROCESS,2.9516878897125953,PROCESS,2.1670633874739775
2020-04-30 10:00:00,0,0,1,4,PROCESS,2.951729479315137,PROCESS,2.1669878653034185
2020-04-30 11:00:00,0,0,1,4,PROCESS,2.9517710726246054,PROCESS,2.1669123441827063
2020-04-30 12:00:00,0,0,1,4,PROCESS,2.9518126696411926,PROCESS,2.166836824112053
2020-04-30 13:00:00,0,0,1,4,PROCESS,2.9518542703650783,PROCESS,2.1667613050916747
2020-04-30 14:00:00,0,0,1,4,PROCESS,2.9518958747964716,PROCESS,2.1666857871217866
2020-04-30 15:00:00,0,0,1,4,PROCESS,2.951937482935551,PROCESS,2.1666102702025953
2020-04-30 16:00:00,0,0,1,4,PROCESS,2.9519790947825157,PROCESS,2.1665347543343274
2020-04-30 17:00:00,0,0,1,4,PROCESS,2.952020710337558,PROCESS,2.1664592395171813
2020-04-30 18:00:00,0,0,1,4,PROCESS,2.952062329600868,PROCESS,2.166383725751381
2020-04-30 19:00:00,0,0,1,4,PROCESS,2.9521039525726365,PROCESS,2.1663082130371403
2020-04-30 20:00:00,0,0,1,4,PROCESS,2.9521455792530604,PROCESS,2.166232701374663
2020-04-30 21:00:00,0,0,1,0,PROCESS,2.952187209642326,PROCESS,2.1661571907641726
2020-04-30 22:00:00,0,0,1,0,PROCESS,2.9522288437406288,PROCESS,2.16608168120588
2020-04-30 23:00:00,0,0,2,0,PROCESS,2.9522704815481617,PROCESS,2.1660061727
2020-05-01 00:00:00,0,0,2,0,PROCESS,3.083404907285804,PROCESS,2.5546907152594223
2020-05-01 01:00:00,0,0,2,0,PROCESS,3.0834621144681815,PROCESS,2.5545834669985923
2020-05-01 02:00:00,0,0,2,0,PROCESS,3.083519324584517,PROCESS,2.554476218333828
2020-05-01 03:00:00,0,0,2,0,PROCESS,3.083576537634614,PROCESS,2.5543689692657083
2020-05-01 04:00:00,0,0,2,0,PROCESS,3.083633753618269,PROCESS,2.5542617197948263
2020-05-01 05:00:00,0,0,2,0,PROCESS,3.0836909725352926,PROCESS,2.554154469921747
2020-05-01 06:00:00,0,0,2,0,PROCESS,3.083748194385487,PROCESS,2.5540472196470567
2020-05-01 07:00:00,0,0,2,0,PROCESS,3.0838054191686526,PROCESS,2.553939968971338
2020-05-01 08:00:00,0,0,2,0,PROCESS,3.083862646884591,PROCESS,2.553832717895174
2020-05-01 09:00:00,0,0,2,0,PROCESS,3.0839198775331114,PROCESS,2.5537254664191384
2020-05-01 10:00:00,0,0,2,0,PROCESS,3.0839771111140086,PROCESS,2.5536182145438193
2020-05-01 11:00:00,0,0,2,0,PROCESS,3.0840343476270893,PROCESS,2.553510962269792
2020-05-01 12:00:00,0,0,2,0,PROCESS,3.084091587072157,PROCESS,2.5534037095976343
2020-05-01 13:00:00,0,0,2,0,PROCESS,3.084148829449016,PROCESS,2.553296456527937
2020-05-01 14:00:00,0,0,2,0,PROCESS,3.0842060747574607,PROCESS,2.553189203061273
2020-05-01 15:00:00,0,0,2,0,PROCESS,3.0842633229973035,PROCESS,2.5530819491982286
2020-05-01 16:00:00,0,0,2,0,PROCESS,3.0843205741683377,PROCESS,2.552974694939377
2020-05-01 17:00:00,0,0,2,0,PROCESS,3.0843778282703713,PROCESS,2.5528674402853087
2020-05-01 18:00:00,0,0,2,0,PROCESS,3.084435085303207,PROCESS,2.5527601852365946
2020-05-01 19:00:00,0,0,2,0,PROCESS,3.084492345266644,PROCESS,2.5526529297938234
2020-05-01 20:00:00,0,0,2,0,PROCESS,3.084549608160485,PROCESS,2.552545673957572
2020-05-01 21:00:00,0,0,2,0,PROCESS,3.0846068739845287,PROCESS,2.5524384177284234
2020-05-01 22:00:00,0,0,2,0,PROCESS,3.084664142738586,PROCESS,2.5523311611069586
2020-05-01 23:00:00,0,0,1,0,PROCESS,3.0847214144224484,PROCESS,2.552223904093757
2020-05-02 00:00:00,0,0,1,0,PROCESS,4.133675367981496,PROCESS,1.789885979297885
2020-05-02 01:00:00,0,0,1,1,PROCESS,4.133750905972812,PROCESS,1.7898551540594336
2020-05-02 02:00:00,0,0,1,1,PROCESS,4.133826441477461,PROCESS,1.7898243302514145
2020-05-02 03:00:00,0,0,0,1,PROCESS,4.133901974494925,PROCESS,1.789793507873861
2020-05-02 04:00:00,0,0,0,1,PROCESS,4.1339775050246805,PROCESS,1.789762686926813
2020-05-02 05:00:00,0,0,0,1,PROCESS,4.13405303306621,PROCESS,1.7897318674103095
2020-05-02 06:00:00,0,0,0,1,PROCESS,4.134128558618999,PROCESS,1.7897010493243897
2020-05-02 07:00:00,0,0,0,1,PROCESS,4.1342040816825225,PROCESS,1.7896702326690856
2020-05-02 08:00:00,0,0,0,1,PROCESS,4.134279602256262,PROCESS,1.7896394174444414
2020-05-02 09:00:00,0,0,0,1,PROCESS,4.134355120339705,PROCESS,1.7896086036504941
2020-05-02 10:00:00,0,0,0,1,PROCESS,4.1344306359323255,PROCESS,1.7895777912872781
2020-05-02 11:00:00,0,0,0,1,PROCESS,4.134506149033609,PROCESS,1.7895469803548354
2020-05-02 12:00:00,0,0,0,1,PROCESS,4.134581659643035,PROCESS,1.7895161708532032
2020-05-02 13:00:00,0,0,0,1,PROCESS,4.134657167760084,PROCESS,1.7894853627824177
2020-05-02 14:00:00,0,0,0,1,PROCESS,4.1347326733842396,PROCESS,1.7894545561425144
2020-05-02 15:00:00,0,0,0,1,PROCESS,4.134808176514983,PROCESS,1.789423750933538
2020-05-02 16:00:00,0,0,0,1,PROCESS,4.134883677151793,PROCESS,1.789392947155521
2020-05-02 17:00:00,0,0,0,1,PROCESS,4.134959175294155,PROCESS,1.7893621448085075
2020-05-02 18:00:00,0,0,0,1,PROCESS,4.1350346709415495,CHECK_4,0.0
2020-05-02 19:00:00,0,0,0,1,PROCESS,4.135110164093461,CHECK_4,0.0
2020-05-02 20:00:00,0,0,0,1,PROCESS,4.1351856547493675,CHECK_4,0.0
2020-05-02 21:00:00,0,0,0,1,PROCESS,4.1352611429087505,CHECK_4,0.0
2020-05-02 22:00:00,0,0,0,1,PROCESS,4.135336628571096,CHECK_4,0.0
2020-05-02 23:00:00,0,0,0,2,PROCESS,4.135412111735884,CHECK_4,0.0
2020-05-03 00:00:00,0,0,0,2,PROCESS,3.325547034940094,CHECK_4,0.0
2020-05-03 01:00:00,0,0,0,2,PROCESS,3.3256748941539698,CHECK_4,0.0
2020-05-03 02:00:00,0,0,0,2,PROCESS,3.325802747674763,CHECK_4,0.0
2020-05-03 03:00:00,0,0,0,2,PROCESS,3.325930595502113,CHECK_4,0.0
2020-05-03 04:00:00,0,0,0,2,PROCESS,3.3260584376356577,CHECK_4,0.0
2020-05-03 05:00:00,0,0,0,2,PROCESS,3.3261862740750514,CHECK_4,0.0
2020-05-03 06:00:00,0,0,0,2,PROCESS,3.3263141048199345,CHECK_4,0.0
2020-05-03 07:00:00,0,0,3,2,PROCESS,3.3264419298699437,CHECK_4,0.0
2020-05-03 08:00:00,0,0,3,2,PROCESS,3.3265697492247317,CHECK_4,0.0
2020-05-03 09:00:00,0,0,3,2,PROCESS,3.326697562883933,CHECK_4,0.0
2020-05-03 10:00:00,0,0,3,2,PROCESS,3.3268253708472044,CHECK_4,0.0
2020-05-03 11:00:00,0,0,3,2,PROCESS,3.3269531731141826,CHECK_4,0.0
2020-05-03 12:00:00,0,0,3,2,PROCESS,3.3270809696845154,CHECK_4,0.0
2020-05-03 13:00:00,0,0,3,2,PROCESS,3.327208760557842,CHECK_4,0.0
2020-05-03 14:00:00,0,0,3,2,PROCESS,3.327336545733815,CHECK_4,0.0
2020-05-03 15:00:00,0,0,3,2,PROCESS,3.327464325212077,CHECK_4,0.0
2020-05-03 16:00:00,0,0,3,2,PROCESS,3.32759209899227,CHECK_4,0.0
2020-05-03 17:00:00,0,0,3,2,PROCESS,3.327719867074049,CHECK_4,0.0
2020-05-03 18:00:00,0,0,3,2,PROCESS,3.3278476294570485,CHECK_4,0.0
2020-05-03 19:00:00,0,0,3,2,PROCESS,3.3279753861409196,CHECK_4,0.0
2020-05-03 20:00:00,0,0,3,2,PROCESS,3.3281031371253107,CHECK_4,0.0
2020-05-03 21:00:00,0,0,3,2,PROCESS,3.328230882409863,CHECK_4,0.0
2020-05-03 22:00:00,0,0,3,2,PROCESS,3.3283586219942287,PROCESS,0.48687932765605213
2020-05-03 23:00:00,0,0,2,2,PROCESS,3.328486355878053,PROCESS,0.48687215501993103
2020-05-04 00:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28241634313917724
2020-05-04 01:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2824049318752929
2020-05-04 02:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823935210326786
2020-05-04 03:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28238211061135665
2020-05-04 04:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823707006113454
2020-05-04 05:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28235929103266194
2020-05-04 06:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823478818753269
2020-05-04 07:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823364731393577
2020-05-04 08:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823250648247747
2020-05-04 09:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28231365693159544
2020-05-04 10:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2823022494598399
2020-05-04 11:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822908424095267
2020-05-04 12:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822794357806741
2020-05-04 13:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822680295733015
2020-05-04 14:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822566237874275
2020-05-04 15:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822452184230714
2020-05-04 16:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28223381348025117
2020-05-04 17:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28222240895898704
2020-05-04 18:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.2822110048592956
2020-05-04 19:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28219960118119763
2020-05-04 20:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28218819792471195
2020-05-04 21:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28217679508985577
2020-05-04 22:00:00,0,0,2,2,CHECK_2,0.0,PROCESS,0.28216539267664925
2020-05-04 23:00:00,0,0,5,2,CHECK_2,0.0,PROCESS,0.28215399068511093
2020-05-05 00:00:00,0,0,5,2,CHECK_2,0.0,PROCESS,0.2107346077908706
2020-05-05 01:00:00,0,0,5,2,CHECK_2,0.0,PROCESS,0.21073235284172728
2020-05-05 02:00:00,0,0,5,2,CHECK_2,0.0,PROCESS,0.21073009793334052
2020-05-05 03:00:00,0,0,5,2,CHECK_2,0.0,PROCESS,0.21072784306570916
2020-05-05 04:00:00,0,0,5,2,PROCESS,5.809997836624886,PROCESS,0.2107255882388314
2020-05-05 05:00:00,0,0,5,2,PROCESS,5.8100003216291345,PROCESS,0.21072333345270555
2020-05-05 06:00:00,0,0,5,2,PROCESS,5.810002806750067,PROCESS,0.21072107870733062
2020-05-05 07:00:00,0,0,5,2,PROCESS,5.810005291987659,PROCESS,0.2107188240027044
2020-05-05 08:00:00,0,0,5,2,PROCESS,5.810007777341886,PROCESS,0.21071656933882546
2020-05-05 09:00:00,0,0,5,2,PROCESS,5.810010262812726,PROCESS,0.21071431471569257
2020-05-05 10:00:00,0,0,5,2,PROCESS,5.810012748400156,PROCESS,0.21071206013330382
2020-05-05 11:00:00,0,0,5,2,PROCESS,5.810015234104151,PROCESS,0.21070980559165794
2020-05-05 12:00:00,0,0,5,2,PROCESS,5.810017719924689,PROCESS,0.21070755109075276
2020-05-05 13:00:00,0,0,5,2,PROCESS,5.810020205861746,PROCESS,0.21070529663058754
2020-05-05 14:00:00,0,0,5,2,PROCESS,5.810022691915299,PROCESS,0.21070304221116007
2020-05-05 15:00:00,0,0,5,2,PROCESS,5.8100251780853265,PROCESS,0.210700787832469
2020-05-05 16:00:00,0,0,5,2,PROCESS,5.810027664371803,PROCESS,0.2106985334945132
2020-05-05 17:00:00,0,0,5,2,PROCESS,5.810030150774704,PROCESS,0.21069627919729048
2020-05-05 18:00:00,0,0,5,2,PROCESS,5.810032637294009,PROCESS,0.21069402494079953
2020-05-05 19:00:00,0,0,5,2,PROCESS,5.810035123929692,PROCESS,0.21069177072503875
2020-05-05 20:00:00,0,0,5,2,PROCESS,5.810037610681733,PROCESS,0.2106895165500066
2020-05-05 21:00:00,0,0,5,2,PROCESS,5.8100400975501065,PROCESS,0.21068726241570185
2020-05-05 22:00:00,0,0,5,2,PROCESS,5.810042584534789,PROCESS,0.21068500832212236
2020-05-05 23:00:00,0,0,5,3,PROCESS,5.8100450716357575,PROCESS,0.2106827542692667
2020-05-06 00:00:00,0,0,5,3,PROCESS,5.7448197700462185,PROCESS,0.5386588794483504
2020-05-06 01:00:00,0,0,5,3,PROCESS,5.744826087598255,PROCESS,0.5386554064607348
2020-05-06 02:00:00,0,0,5,3,PROCESS,5.7448324049392285,PROCESS,0.5386519335674028
2020-05-06 03:00:00,0,0,5,3,PROCESS,5.744838722069135,PROCESS,0.5386484607683525
2020-05-06 04:00:00,0,0,5,0,PROCESS,5.744845038987963,PROCESS,0.5386449880635775
2020-05-06 05:00:00,0,0,5,0,PROCESS,5.744851355695709,PROCESS,0.5386415154530753
2020-05-06 06:00:00,0,0,5,0,PROCESS,5.744857672192364,PROCESS,0.5386380429368424
2020-05-06 07:00:00,0,0,5,0,PROCESS,5.744863988477922,PROCESS,0.5386345705148726
2020-05-06 08:00:00,0,0,5,0,PROCESS,5.744870304552377,PROCESS,0.5386310981871655
2020-05-06 09:00:00,0,0,5,0,PROCESS,5.744876620415719,PROCESS,0.5386276259537152
2020-05-06 10:00:00,0,0,5,0,PROCESS,5.7448829360679445,PROCESS,0.5386241538145182
2020-05-06 11:00:00,0,0,5,0,PROCESS,5.744889251509045,PROCESS,0.5386206817695706
2020-05-06 12:00:00,0,0,5,0,PROCESS,5.7448955667390145,PROCESS,0.5386172098188685
2020-05-06 13:00:00,0,0,5,0,PROCESS,5.744901881757845,PROCESS,0.5386137379624087
2020-05-06 14:00:00,0,0,5,0,PROCESS,5.744908196565531,PROCESS,0.5386102662001869
2020-05-06 15:00:00,0,0,5,0,PROCESS,5.744914511162063,PROCESS,0.538606794532199
2020-05-06 16:00:00,0,0,5,0,PROCESS,5.744920825547436,PROCESS,0.5386033229584422
2020-05-06 17:00:00,0,0,5,0,PROCESS,5.744927139721644,PROCESS,0.5385998514789108
2020-05-06 18:00:00,0,0,5,0,PROCESS,5.74493345368468,PROCESS,0.5385963800936029
2020-05-06 19:00:00,0,0,5,0,PROCESS,5.744939767436535,PROCESS,0.5385929088025129
2020-05-06 20:00:00,0,0,5,0,PROCESS,5.744946080977203,PROCESS,0.5385894376056382
2020-05-06 21:00:00,0,0,5,0,PROCESS,5.7449523943066785,PROCESS,0.5385859665029754
2020-05-06 22:00:00,0,0,5,0,PROCESS,5.744958707424952,PROCESS,0.5385824954945185
2020-05-06 23:00:00,0,0,1,0,PROCESS,5.744965020332019,PROCESS,0.5385790245802664
2020-05-07 00:00:00,0,0,1,0,PROCESS,4.299863350951148,PROCESS,0.4836575259449537
2020-05-07 01:00:00,0,0,1,0,PROCESS,4.299929526676959,PROCESS,0.4836512727885438
2020-05-07 02:00:00,0,0,1,0,PROCESS,4.299995699905927,PROCESS,0.4836450196880343
2020-05-07 03:00:00,0,0,1,0,PROCESS,4.30006187063787,PROCESS,0.4836387666434256
2020-05-07 04:00:00,0,0,1,0,PROCESS,4.3001280388726055,PROCESS,0.48363251365472565
2020-05-07 05:00:00,0,0,1,0,PROCESS,4.300194204609951,PROCESS,0.4836262607219406
2020-05-07 06:00:00,0,0,1,0,PROCESS,4.300260367849726,PROCESS,0.48362000784507353
2020-05-07 07:00:00,0,0,1,0,PROCESS,4.30032652859175,PROCESS,0.48361375502413234
2020-05-07 08:00:00,0,0,1,2,PROCESS,4.3003926868358375,PROCESS,0.48360750225912175
2020-05-07 09:00:00,0,0,1,2,PROCESS,4.300458842581809,PROCESS,0.4836012495500478
2020-05-07 10:00:00,0,0,1,2,PROCESS,4.3005249958294804,PROCESS,0.4835949968969156
2020-05-07 11:00:00,0,0,1,2,PROCESS,4.300591146578675,PROCESS,0.48358874429973103
2020-05-07 12:00:00,0,0,1,2,PROCESS,4.300657294829207,PROCESS,0.48358249175849904
2020-05-07 13:00:00,0,0,1,2,PROCESS,4.300723440580896,PROCESS,0.48357623927322574
2020-05-07 14:00:00,0,0,1,2,PROCESS,4.3007895838335575,PROCESS,0.48356998684391767
2020-05-07 15:00:00,0,0,1,2,PROCESS,4.3008557245870165,PROCESS,0.4835637344705792
2020-05-07 16:00:00,0,0,1,2,PROCESS,4.300921862841086,PROCESS,0.48355748215321603
2020-05-07 17:00:00,0,0,1,2,PROCESS,4.300987998595588,PROCESS,0.4835512298918341
2020-05-07 18:00:00,0,0,1,2,PROCESS,4.301054131850333,PROCESS,0.48354497768643745
2020-05-07 19:00:00,0,0,1,2,PROCESS,4.30112026260515,PROCESS,0.48353872553703486
2020-05-07 20:00:00,0,0,1,2,PROCESS,4.301186390859852,PROCESS,0.4835324734436291
2020-05-07 21:00:00,0,0,1,2,PROCESS,4.301252516614262,PROCESS,0.48352622140622786
2020-05-07 22:00:00,0,0,1,2,PROCESS,4.3013186398681915,PROCESS,0.483519969424835
2020-05-07 23:00:00,0,0,1,1,PROCESS,4.301384760621467,PROCESS,0.4835137174994558
2020-05-08 00:00:00,0,0,1,1,PROCESS,1.8146182183045259,PROCESS,1.1167749051901366
2020-05-08 01:00:00,0,0,1,1,PROCESS,1.8146188963712744,CHECK_4,0.0
2020-05-08 02:00:00,0,0,1,1,PROCESS,1.814619574257938,CHECK_4,0.0
2020-05-08 03:00:00,0,0,1,1,PROCESS,1.8146202519645518,CHECK_4,0.0
2020-05-08 04:00:00,0,0,1,1,PROCESS,1.8146209294911453,CHECK_4,0.0
2020-05-08 05:00:00,0,0,1,1,PROCESS,1.8146216068377496,CHECK_4,0.0
2020-05-08 06:00:00,0,0,1,1,PROCESS,1.8146222840043933,CHECK_4,0.0
2020-05-08 07:00:00,0,0,1,1,PROCESS,1.8146229609911104,CHECK_4,0.0
2020-05-08 08:00:00,0,0,1,1,PROCESS,1.8146236377979317,CHECK_4,0.0
2020-05-08 09:00:00,0,0,1,1,PROCESS,1.8146243144248873,CHECK_4,0.0
2020-05-08 10:00:00,0,0,1,1,PROCESS,1.8146249908720073,CHECK_4,0.0
2020-05-08 11:00:00,0,0,1,1,PROCESS,1.8146256671393235,CHECK_4,0.0
2020-05-08 12:00:00,0,0,1,1,PROCESS,1.8146263432268674,CHECK_4,0.0
2020-05-08 13:00:00,0,0,1,1,PROCESS,1.8146270191346692,CHECK_4,0.0
2020-05-08 14:00:00,0,0,1,1,PROCESS,1.8146276948627609,CHECK_4,0.0
2020-05-08 15:00:00,0,0,1,1,PROCESS,1.8146283704111708,CHECK_4,0.0
2020-05-08 16:00:00,0,0,1,1,PROCESS,1.8146290457799346,CHECK_4,0.0
2020-05-08 17:00:00,0,0,1,1,PROCESS,1.8146297209690754,CHECK_4,0.0
2020-05-08 18:00:00,0,0,1,1,PROCESS,1.814630395978634,CHECK_4,0.0
2020-05-08 19:00:00,0,0,1,1,PROCESS,1.814631070808634,CHECK_4,0.0
2020-05-08 20:00:00,0,0,1,1,PROCESS,1.81463174545911,CHECK_4,0.0
2020-05-08 21:00:00,0,0,1,1,PROCESS,1.8146324199300898,CHECK_4,0.0
2020-05-08 22:00:00,0,0,1,1,PROCESS,1.8146330942216071,CHECK_4,0.0
2020-05-08 23:00:00,0,0,0,1,PROCESS,1.814633768333693,CHECK_4,0.0
2020-05-09 00:00:00,0,0,0,1,PROCESS,2.856116625462588,CHECK_4,0.0
2020-05-09 01:00:00,0,0,0,1,PROCESS,2.856184684727078,CHECK_4,0.0
2020-05-09 02:00:00,0,0,0,1,PROCESS,2.8562527449152997,CHECK_4,0.0
2020-05-09 03:00:00,0,0,0,1,PROCESS,2.856320806027227,CHECK_4,0.0
2020-05-09 04:00:00,0,0,0,1,PROCESS,2.856388868062825,CHECK_4,0.0
2020-05-09 05:00:00,0,0,0,1,PROCESS,2.8564569310220707,PROCESS,1.6025315389123456
2020-05-09 06:00:00,0,0,0,1,PROCESS,2.8565249949049263,PROCESS,1.6025006506506705
2020-05-09 07:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6024697625079265
2020-05-09 08:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6024388744841453
2020-05-09 09:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.602407986579366
2020-05-09 10:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.602377098793624
2020-05-09 11:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6023462111269622
2020-05-09 12:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6023153235794105
2020-05-09 13:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6022844361510118
2020-05-09 14:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6022535488417953
2020-05-09 15:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.602222661651809
2020-05-09 16:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6021917745810836
2020-05-09 17:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6021608876296536
2020-05-09 18:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6021300007975632
2020-05-09 19:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6020991140848442
2020-05-09 20:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6020682274915343
2020-05-09 21:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6020373410176716
2020-05-09 22:00:00,0,0,0,1,CHECK_3,0.0,PROCESS,1.6020064546632957
2020-05-09 23:00:00,0,0,0,2,CHECK_3,0.0,PROCESS,1.6019755684284398
2020-05-10 00:00:00,0,0,0,2,CHECK_3,0.0,PROCESS,0.12871786750052866
2020-05-10 01:00:00,0,0,0,2,CHECK_3,0.0,PROCESS,0.1287140846478051
2020-05-10 02:00:00,0,0,0,2,CHECK_3,0.0,PROCESS,0.1287103018343186
2020-05-10 03:00:00,0,4,0,2,CHECK_3,0.0,PROCESS,0.12870651906007635
